,"Document Description List
Updated 04/27/2022 - See tab ""list of changes""",,,,,,,,,,
Eprocessing,Evidence of Publication,"For this program, non-applicant third parties can make an IDS-like submission in an application.  The submissions are limited to publications so, in some instances, the third party may need to upload additional material to establish that a document submitted was published.  This additional material would be coded as “Evidence of Publication.”  There isn’t a corollary for applicant IDS submissions; submitting evidence of publication is something new for this program.",3P.PUB.EVDNC,"371
DESIGN
PROVSNL
REEXAM
UTILITY","FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON",,,,,,
Eprocessing,Concise Description of Relevance,"Under this program, the third party must provide, for each document submitted, a concise description of the document’s relevance to the examination of the application.  They may choose to enter the description in a text field on the EFS-Web interface but because the field is limited to 250 characters, they also have the option of uploading a separate PDF document that contains the concise description for a particular document.",3P.RELEVANCE,"371
DESIGN
PROVSNL
REEXAM
UTILITY","FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON",,,,,,
Eprocessing,Translation - Foreign Reference,"Because non-applicant third parties will be using the system, it would be less confusing for them if they could select a translation code when they need to upload an English-language translation for a NPL or FOR document, but we could live with using NPL for a translation of an NPL document and FOR for a translation of a foreign document if need be and provide some instructions to that effect.  The idea was to make it as easy as possible for less-savvy third parties to use the electronic system to file their submissions. ",3P.TRANS.FOR,"371
DESIGN
PROVSNL
REEXAM
UTILITY","FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON",,,,,,
Eprocessing,Translation - Non Patent Literature,"Because non-applicant third parties will be using the system, it would be less confusing for them if they could select a translation code when they need to upload an English-language translation for a NPL or FOR document, but we could live with using NPL for a translation of an NPL document and FOR for a translation of a foreign document if need be and provide some instructions to that effect.  The idea was to make it as easy as possible for less-savvy third parties to use the electronic system to file their submissions. ",3P.TRANS.NPL,"371
DESIGN
PROVSNL
REEXAM
UTILITY","FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON",,,,,,
First Action Interview Pilot,Reply under 37 CFR 1.111 to Pre-Interview Communication,"Applicant files a reply in compliance with 37 CFR 1.111 to a Pre-inteview Communication. Applicant waives First Action Interview, waives receipt of the First Action Interview Office Action and files a formal amendment.",FAI.A..,"371
371
UTILITY
UTILITY","NEW
FOLLOWON
NEW
FOLLOWON",,,,,,
First Action Interview Pilot,First action interview - Enrollment Request,The applicant files the request for first action interview prior to the first office action on the merits.,FAI.REQ,"371
371
UTILITY
UTILITY","NEW
FOLLOWON
NEW
FOLLOWON",,,,,,
First Action Interview Pilot,First Action Interview - Schedule Interview Request,The applicant files the request for to schedule the interview under first action interview pilot.,FAI.REQ.INTV,"371
371
UTILITY
UTILITY","NEW
FOLLOWON
NEW
FOLLOWON",,,,,,
First Action Interview Pilot,Request to Not Have a First Action Interview,Applicants file a communication in response to a Pre-inteview Communication in which applicant requests to not have a first action interview and proceed directly to First Action Interview Office action with no intervening amendment.,FAI.REQ.WD,"371
371
UTILITY
UTILITY","NEW
FOLLOWON
NEW
FOLLOWON",,,,,,t
General Transmittal,Authorization for Extension of Time all replies                                                                                 ,"37 CFR 1.136 is the patent rule governing extensions of time. A constructive petition for an extension of time should be document indexed as 136A, and is treated as requesting an extension of time for any paper needing an extension of time to be treated as timely filed. In accordance with 37 CFR 1.136(a)(3), there are two types of deposit account authorizations that may be treated as a constructive petition for time for any concurrent or future reply.",136A        ,"371
371
AE_UTILITY
AE_DESIGN
DESIGN
DESIGN
PROVSNL
PROVSNL
REISSUE_DESIGN
REISSUE_UTILITY
UTILITY
UTILITY","NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON
NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON",,,,,,
General Transmittal,English translation of non-English PCT publication for provisional rights under 35 U.S.C. 154(d),"When seeking provisional rights under 35 U.S.C. 154(d), applicant must submit an English language translation of non-English language publication of PCT international application designating the United States as required by 35 U.S.C. 154(d)(4).  The right under 35 U.S.C. 154(d)(1) to obtain a reasonable royalty based upon the publication of the PCT international application designating the United States shall commence on the date on which the USPTO receives the translation of the publication in the English language.",154D4.TRANS,"371
371","NEW
FOLLOWON",,,,,,
General Transmittal,Request for extension under COVID-19,The applicant provides form COVID-19 to avail the application of relief for the delay in filing or payment that was delayed due to COVID-19 outbreak.,COVID-19,"371
DESIGN
UTILITY
PROVSNL
REEXAM
SUPP EXAM (REEXAM ORDERED)
HAGUE
TRACK1","FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON
",,,,,,
General Transmittal,Response to Rule 105 Communication,"Applicant's response to a Requirement for Information must include a complete response to each enumerated requirement for information giving either the information required or a statement that the information required to be submitted is unknown and/or is not readily available to the party or parties from which it was requested. There is no requirement for the applicant to show that the required information was not readily attainable, but applicant is required to make a good faith attempt to obtain the information and to make a reasonable inquiry once the information is requested.",C105        ,"371
DESIGN
REEXAM
UTILITY","FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON",,,,,,
General Transmittal,Internet Communications Authorized,"To communicate with the examiner via internet communications such as email, written authorization is required.  An authorization by the applicant, which authorizes internet communications that has been approved should be coded as ECOMM.AUTH.",ECOMM.AUTH,"371
371
AE_UTILITY
AE_DESIGN
DESIGN
DESIGN
HAGUE
HAGUE
REISSUE_DESIGN
REISSUE_UTILITY
TRACK1
UTILITY
UTILITY","NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON
NEW
FOLLOWON
NEW
NEW
NEW
NEW
FOLLOWON",,,,,,
General Transmittal,Internet Communications Authorization Withdrawn,"To communicate with the examiner via internet communications such as email, written authorization is required.  To withdraw authorization, written authorization is also required.  A withdrawal of authorization by the applicant, which withdraws authorization for internet communications that is approved should be coded as ECOMM.AUTH.WTDW",ECOMM.WTDW,"371
371
AE_UTILITY
AE_DESIGN
DESIGN
DESIGN
HAGUE
HAGUE
REISSUE_DESIGN
REISSUE_UTILITY
TRACK1
UTILITY
UTILITY","NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON
NEW
FOLLOWON
NEW
NEW
NEW
NEW
FOLLOWON",,,,,,
General Transmittal,Computer Readable Form(CRF) Statement Paper and Computer Readable Form are the same                                                                                   ,"In an application with a sequence listing, applicant must submit a copy of the ""Sequence Listing"" in computer readable form (CRF). In addition to a compact disc copy, a paper copy is required along with a statement that the ""Sequence Listing"" content of the paper and the computer readable copy are the same.",CRFS,"371
371
AE_UTILITY
AE_DESIGN
DESIGN
DESIGN
PROVSNL
PROVSNL
REEXAM
REEXAM
REISSUE_DESIGN
REISSUE_UTILITY
UTILITY
UTILITY","NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON
NEW
FOLLOWON
NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON",,,,,,
General Transmittal,Letter Express Abandonment of the application                                                                                   ,"At any time during the prosecution of the application, applicant may file a letter expressly abandoning the application.",EABN  ,"371
DESIGN
PROVSNL
REEXAM
UTILITY","FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON",,,,,,
General Transmittal,Petition for Expedited Foreign Filing Licenses.,"The Office of License and Review (L&R) offers a service to Petition for Expedited Foreign Filing License. The Office will render a decision on the petition within 3 business days.  The Petitions are received by hand carry, facsimile directly in L&R, or via EFS-Web. ",EXPD.LICENSE,"371
371
AE_UTILITY
AE_DESIGN
DESIGN
DESIGN
PROVSNL
PROVSNL
UTILITY
UTILITY","NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON
NEW
FOLLOWON
NEW
FOLLOWON",,,,,,
General Transmittal,First action interview - Enrollment Request,The applicant files the request for first action interview prior to the first office action on the merits.,FAI.REQ,"371
UTILITY","FOLLOWON
FOLLOWON",,,,,,
General Transmittal,Request to Not Have a First Action Interview,Applicants file a communication in response to a Pre-inteview Communication in which applicant requests to not have a first action interview and proceed directly to First Action Interview Office action with no intervening amendment.,FAI.REQ.WD,"371
UTILITY","FOLLOWON
FOLLOWON",,,,,,
General Transmittal,Issue Fee Payment (PTO-85B)                                                                                                     ,"When applicant transmits the issue fee payments on an issue fee transmittal form, the payment of that fee in Revenue Accounting and Management (RAM) system is recorded on that form.",IFEE        ,"371
DESIGN
REEXAM
UTILITY","FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON",,,,,,
General Transmittal,Applicant summary of interview with examiner                                                                                    ,This letter from the applicant provides the applicant's summary of an interview held with the examiner.,INTRVIEW.APP,"371
DESIGN
REEXAM
UTILITY","FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON",,,,,,
General Transmittal,Any request going to Licensing and Review                                                                                                       ,"Requests coming into Licensing and Review include expedited licensing requests for foreign filing, retroactive licensing requests and responses to property rights potential claims from NASA or the Department of Energy.",L_R IN    ,"371
371
AE_UTILITY
AE_DESIGN
DESIGN
DESIGN
PROVSNL
PROVSNL
REEXAM
REEXAM
REISSUE_DESIGN
REISSUE_UTILITY
UTILITY
UTILITY","NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON
NEW
FOLLOWON
NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON",,,,,,
General Transmittal,Miscellaneous Incoming Letter                                                                                                   ,"A miscellaneous incoming letter from applicant shall be submitted any time during prosecution that is not directed to a requirement, notice or Office action sent by the USPTO.",LET.        ,"371
371
AE_UTILITY
AE_DESIGN
DESIGN
DESIGN
PROVSNL
PROVSNL
REEXAM
REEXAM
REISSUE_DESIGN
REISSUE_UTILITY
UTILITY
UTILITY","NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON
NEW
FOLLOWON
NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON",,,,,,
General Transmittal,Letter Requesting Suspension of Prosecution                                                                                     ,An applicant may file a petition to suspend action in an application for a specific period of time for good and sufficient reasons. An example would be where a request for continued examination is made before a preliminary amendment is filed. The suspension would be requested to prevent having the case examined before the preliminary amendment is entered.,M856        ,"371
371
AE_DESIGN
DESIGN
DESIGN
REEXAM
REEXAM
REISSUE_DESIGN
REISSUE_UTILITY
UTILITY
UTILITY","NEW
FOLLOWON
NEW
NEW
FOLLOWON
NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON",,,,,,
General Transmittal,Letter Requesting Interview with Examiner                                                                                       ,"Interviews with examiners concerning applications and other matters pending before the Office must be conducted on Office premises and within Office hours. An interview should normally be arranged for in advance, as by letter or telephone call, in order to insure that the primary examiner and/or the examiner in charge of the application will be present and available in the Office.",M865        ,"371
371
AE_DESIGN
DESIGN
DESIGN
REEXAM
REEXAM
REISSUE_DESIGN
REISSUE_UTILITY
UTILITY
UTILITY","NEW
FOLLOWON
NEW
NEW
FOLLOWON
NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON",,,,,,
General Transmittal,Post Allowance Communication - Incoming                                                                                         ,Communication is received from applicant after allowance of an application and prior to publication thereof.,N427        ,"371
DESIGN
REEXAM
UTILITY","FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON",,,,,,
General Transmittal,Transmittal Letter accompanying New/Additional Drawings                                                                                 ,Transmittal letter is filed by applicant during prosecution of an application indicating that new or additional drawings were submitted.,NDRW        ,"371
DESIGN
REEXAM
UTILITY","FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON",,,,,,
General Transmittal,Power of Attorney                                                                                                               ,Applicant may file a change in Power of Attorney at any time during prosecution of an application. The POA indicates representatives given permission to act on behalf of the inventor or assignee to prosecute an application.,PA..        ,"371
371
AE_DESIGN
DESIGN
DESIGN
REEXAM
REEXAM
REISSUE_DESIGN
REISSUE_UTILITY
UTILITY
UTILITY","NEW
FOLLOWON
NEW
NEW
FOLLOWON
NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON",,,,,,
General Transmittal,List-up to 10 attys appointed in a POA,"Listing of attorney appointed in a POA. List must accompany the PA.. If the power of attorney was already filed (e.g., as part of an oath or declaration), the rule requires that a new copy of the signed document must be filed with separate paper listing the patent practitioners to be entered. If the power of attorney giving power of attorney to more than ten patent practitioners was inadvertently filed without a separate paper listing the patent practitioners to be made of record, the separate listing may be filed subsequently with a cover letter that identifies the power of attorney that has been previously filed and states that all the names on the separate listing appear in the power of attorney, the Office will enter the separate paper listing rather than requiring applicant to resubmit the documents as required in the rule.",PA.LIST,"371
371
AE_DESIGN
DESIGN
DESIGN
REEXAM
REEXAM
REISSUE_DESIGN
REISSUE_UTILITY
UTILITY
UTILITY","NEW
FOLLOWON
NEW
NEW
FOLLOWON
NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON",,,,,,
General Transmittal,Relief in Emergency Situations Determined by Director,"A petition filed during a natural disaster (e.g. Katrina, Japan Tsunami). SB/425",PET.RELIEF,"AE_DESIGN
AE_UTILITY
DESIGN
UTILITY
REISSUE_DESIGN
REISSUE_UTILITY","NEW
NEW
FOLLOWON
NEW
NEW
NEW",,,,,,
General Transmittal,Statement of preexamination search                                                                                              ,"In a request for accelerated examination, a statement by applicant indicating that a preexamination search was conducted, including an identification of the field of search by United States class and subclass and the date of the search, where applicable, and for database searches, the search logic or chemical structure sequence used as a query, the name of the file or files search and the database service, and the date of the search. The search must involve U.S. patents and patent application publications, foreign patent documents, and non-patent literature.",PREX.SRCH   ,"AE_DESIGN
AE_UTILITY
DESIGN
UTILITY","NEW
NEW
FOLLOWON
FOLLOWON",,,,,,
General Transmittal,Examination support document                                                                                                    ,"An accelerated examination support document including an information disclosure statement in compliance with 37 CFR 1.98 citing each reference deemed most closely related to the subject matter of each of the claims, identification of all the limitations in the claims that are disclosed by the reference specifying where the limitation is disclosed for each reference cited, a detailed explanation of how each of the claims are patentable over the references cited with the particularity required by 37 CFR 1.11(b) and (c), a concise statement of the utility of the invention as defined in each of the independent claims, a showing of where each limitation of the claims finds support under the first paragraph of 35 U.S.C. 112 in the written description of the specification, and identification of any cited references that may be disqualified as prior art under 35 U.S.C. 103(c) as amended by the Cooperative Research and Technology Enhancement (CREATE) Act.",PREX.SUP.DOC,"AE_DESIGN
AE_UTILITY
DESIGN
UTILITY","NEW
NEW
FOLLOWON
FOLLOWON",,,,,,
General Transmittal,Request under Rule 129 to Reopen Prosecution                                                                                    ,"An applicant in an application, other than for reissue or a design patent, that has been pending for at least two years as of June 8, 1995 can request to have prosecution reopened for examination. Applicant is entitled to have a first submission entered and considered on the merits after a final rejection on the merits has closed prosecution if the first submission and the fee are filed prior to the filing of an appeal brief and prior to abandonment of the application. The finality of the final rejection is automatically withdrawn upon the timely filing of the submission and payment of the fee. A submission includes, but is not limited to, an information disclosure statement, an amendment to the written description, claims or drawings and a new substantive argument or new evidence in support of patentability.",R129        ,"371
DESIGN
REEXAM
UTILITY","FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON",,,,,,
General Transmittal,Response providing copy of record for reconstruction                                                                            ,"A copy of the applicant ’s or patentee ’s record (if any) of all of the correspondence between the Office and the applicant or patentee for such application, patent, or other proceeding (except for U.S. patent documents). See 37 CFR 1.251.",R251.RES    ,"371
DESIGN
REEXAM
UTILITY","FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON",,,,,,
General Transmittal,Assignee showing of ownership per 37 CFR 3.73 ,"When an assignee to the entire title first seeks to take an action in a patent application, patent or reexamination proceeding, the assignee must file documentary evidence of title as well as a document stating that the evidence has been reviewed and certifying that, to the best of assignee's knowledge and belief, title is in the assignee seeking to take action.",R3.73      ,"371
371
AE_UTILITY
AE_DESIGN
DESIGN
DESIGN
PROVSNL
PROVSNL
REEXAM
REEXAM
REISSUE_DESIGN
REISSUE_UTILITY
UTILITY
UTILITY","NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON
NEW
FOLLOWON
NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON",,,,,,
General Transmittal,Refund Request                                                                                                                  ,A formal request made from the applicant to refund fees paid during the prosecution of an application. The request must include reasons indicating why the fees are to be refunded. Any request for refund must be filed within two years from the date the fee was paid.,RFN.REQ     ,"371
DESIGN
REEXAM
UTILITY","FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON",,,,,,
General Transmittal,Refund Request ONLY for Papers Filed During a Designated Outage                                                                                                                 ,Certification and Request to Treat an Application filed during a designated significant unplanned electronic system outage as an application filed by the USPTO's Electronic Filing System?,RFN.OUTAGE,"371
DESIGN
REEXAM
UTILITY","FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON",,,,,,
General Transmittal,"Request for Expedited Processing, Design Rocket Docket                                                                  ","A request is sent by applicant to expedite the processing and examination of a Design application. The request must be received prior to an examiner's action. The request must include a submission of request with fee, drawings, a statement that a preexamination search was conducted indicating the field of search with an Information Disclosure Statement (IDS) and that the application is in condition for examination.",ROCKET      ,"DESIGN
DESIGN","NEW
FOLLOWON",,,,,,
General Transmittal,Supplemental Response or Supplemental Amendment                                                                                 ,"Supplemental Response filed by the applicant at any time during prosecution in response to a communication issued by the USPTO to address informalities, corrections to the application or to augment arguments or a prior amendment submitted.",SA..        ,"371
DESIGN
REEXAM
UTILITY","FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON",,,,,,
General Transmittal,Form PTO/SB/94 - statutory invention registration(SIR) Request                                                                                     ,"An applicant for an original patent may request, at any time during the pendency of applicant 's pending complete application, that the specification and drawings be published as a statutory invention registration (SIR). Any request for publication of a statutory invention registration must include a waiver of the applicant 's right to receive a patent on the invention claimed effective upon the date of publication of the SIR, the required fee, and a statement that the application to which the request is directed complies with the formal requirements for printing as a patent. The application to be published as a SIR must be complete including a specification with a claim or claims, an oath or declaration, and drawings when necessary.",SIR.        ,"371
DESIGN
REEXAM
UTILITY","FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON",,,,,,
General Transmittal,Authorization or Rescission of Authorization to Access Search Results,"For applications subsequently filed in the EPO, the EPO’s Rule 141 EPC  requires the applicants to submit a copy of the search results from the U.S. priority application to the EPO if the EPO application is filed on or after January 1, 2011.  This written authorization (Form PTO/SB/69) should be submitted prior to the filing of a subsequent EPO application, in which priority is claimed to a U.S. patent application. This document can also be used to rescind a previous authorization to access the search results.  The rescission of the previous authorization will not be effective unless and until an appropriate USPTO official recognizes and acts on the rescission.",SREXR141,"371
371
PROVSNL
PROVSNL
UTILITY
UTILITY","NEW
FOLLOWON
NEW
FOLLOWON
NEW
FOLLOWON",,,,,,
General Transmittal,Request for status of Application                                                                                               ,"This letter from the applicant is a simple request for the status of the application, such as the time until a first action can be expected.",STATUS.LET  ,"371
DESIGN
REEXAM
UTILITY","FOLLOWON
FOLLOWON
FOLLOWON
FOLLOWON",,,,,,
General Transmittal,Election in Response to Notice of Final Determination                                                                           ,"If more than one application for patent term extension under 35 USC 156 was filed for a single regulatory review period, the Office will require election of a single patent for extension based upon the regulatory review. In response to this requirement, applicant will file an election of a single patent for extension. 37 CFR 1.785.",TERM.ELC.RES,"371
UTILITY
","FOLLOWON
FOLLOWON",,,,,,
General Transmittal,Response to request for information sent under 37 CFR 1.750,Applicants’ response to a requirement for information in relation to a patent term extension under 35 USC 156.,TERM.INF.RES,"371
UTILITY","FOLLOWON
FOLLOWON",,,,,,
General Transmittal,37 CFR 1.750 Request for reconsideration,"If a patent appears, at the outset, to be ineligible, Applicants are sent a notice of final determination, INELIGIBLE, they may respond by arguing for eligibility.  Also includes reconsideration of calculated term for extension. ",TERM.RCN.REQ,"371
UTILITY","FOLLOWON
FOLLOWON",,,,,,
General Transmittal,Patent Term Extension Application Under 35 USC 156                                                                              ,"If a product is required to be reviewed by the FDA or the Dept of Agriculture, a patent claiming the product, a method of use of the product, and/or a method of manufacturing the product may be eligible for extension. To obtain an extension, an application must be filed pursuant to 35 USC 156.",TERM.REQ    ,"371
UTILITY","FOLLOWON
FOLLOWON
",,,,,,
General Transmittal,Interim Patent Term Extension Application Under 35 USC 156(d)(5)                                              ,"If a product is required to be reviewed by the FDA or the Dept of Agriculture, a patent claiming the product, a method of use of the product, and/or a method of manufacturing the product may be eligible for extension, and if the review by FDA will extend beyond the expiration date, a patent may be granted an interim extension pursuant to 35 USC 156(d)(5).",TERM.REQ.ITM    ,"371
UTILITY","FOLLOWON
FOLLOWON",,,,,,
Gereral Transmittal,Patent Term Extension(PTE) Waiver of time period for requesting reconsideration,Allows the PTE applicant to waive the one-month time period for responding to the Notice of Final Determination,TERM.WAIVE      ,"371
UTILITY","FOLLOWON
FOLLOWON",,,,,,
General Transmittal,Withdrawal of Application for Patent Term Extension(PTE)                                                                                          ,Allows the PTE applicant to expressly withdraw their PTE application under 37 CFR 1.770,TERM.WD     ,"371
UTILITY","FOLLOWON
FOLLOWON",,,,,,
General Transmittal,Provisional Cover Sheet (SB16)                                                                                                  ,A cover sheet for a provisional application indicating the contents of the submission.,TR.PROV     ,"PROVSNL
PROVSNL","NEW
FOLLOWON",,,,,,
General Transmittal,Accelerated Exam - Transmittal amendment/reply                                                                                  ,The transmittal accompanying an amendment or reply in an application undergoing accelerated examination.,TR.RESP.ACX ,"DESIGN
UTILITY","FOLLOWON
FOLLOWON",,,,,,
General Transmittal,Transmittal Letter,The applicant provides a transmittal letter such as an Information Disclosure Statement (IDS) letter along with an IDS form (PTO/SB/08) at the earliest possible stage of prosecution detailing the most pertinent references known to applicant.,TRAN.LET,"371
371
AE_UTILITY
AE_DESIGN
DESIGN
DESIGN
REEXAM
REEXAM
REISSUE_DESIGN
REISSUE_UTILITY
UTILITY
UTILITY","NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON
NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON",,,,,,
General Transmittal,Transmittal of New Application                                                                                                  ,"A transmittal letter for a new application indicating the contents of the submission, including any accompanying fees.",TRNA        ,"371
AE_UTILITY
AE_DESIGN
DESIGN
PROVSNL
REEXAM
REISSUE_DESIGN
UTILITY","NEW
NEW
NEW
NEW
NEW
NEW
NEW
NEW",,,,,,
General Transmittal,Transmittal Reissue Application                                                                                                 ,"Upon filing any papers in the USPTO for a reissue application, applicant includes a transmittal letter stating/listing the contents of the submission, including any fees that may accompany the papers. This filing may include an Express Mail Certificate of Mailing.",TRREISS     ,"REISSUE_DESIGN
REISSUE_UTILITY","NEW
NEW",,,,,,
General Transmittal,Fee Worksheet (SB06)      ,Fee worksheet is found at the end of the application used by the Technical Administrative Staff to determine the amount of fees due from the applicant. This worksheet can also include various other payment related internal documents.,WFEE        ,"371
371
AE_UTILITY
AE_DESIGN
DESIGN
DESIGN
PROVSNL
PROVSNL
REEXAM
REEXAM
REISSUE_DESIGN
REISSUE_UTILITY
UTILITY
UTILITY","NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON
NEW
FOLLOWON
NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON",,,,,,
General Transmittal,Extension of Time                                                                                                               ,"If applicant is required to respond within a shortened statutory time, the applicant may extend that period up to the maximum 6 month period set by statute by filling a written request and the appropriate fee.",XT/         ,"371
371
AE_UTILITY
AE_DESIGN
DESIGN
DESIGN
REISSUE_DESIGN
REISSUE_UTILITY
UTILITY
UTILITY","NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON",,,,,,
General Trasmittal,Relief in Emergency Situations Determined by Director,"?A petition filed during a natural disaster (e.g. Katrina, Japan Tsunami, Covid).",PET.RELIEF,"371
371
AE_UTILITY
AE_DESIGN
DESIGN
DESIGN
PROVSNL
PROVSNL
REEXAM
REEXAM
REISSUE_DESIGN
REISSUE_UTILITY
UTILITY
UTILITY","NEW
FOLLOWON
NEW
FOLLOWON
NEW
FOLLOWON
NEW
FOLLOWON
NEW
FOLLOWON
NEW
FOLLOWON
NEW
FOLLOWON",,,,,,
General Transmittal ,Pro Bono Representation Certification,A certification to be filed by an attorney in a new or pending application certifying that the application is being prosecuted pro bono,PRO.BON.CERT,"371
371
AE_UTILITY
AE_DESIGN
DESIGN
DESIGN
PROVSNL
PROVSNL
REISSUE_DESIGN
REISSUE_UTILITY
UTILITY
UTILITY
TRACK1
HAGUE
HAGUE
","NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON
NEW
FOLLOWON
NEW
NEW
NEW
FOLLOWON
NEW
NEW
FOLLOWON
",,,,,,
General Transmittal - Supp Exam,Assignee showing of ownership per 37 CFR 3.73                                                                               ,"When an assignee to the entire title first seeks to take an action in a patent application, patent or reexamination proceeding, the assignee must file documentary evidence of title as well as a document stating that the evidence has been reviewed and certifying that, to the best of assignee's knowledge and belief, title is in the assignee seeking to take action.",R3.73      ,"SUPP EXAM (SE)
SUPP EXAM (SE)","NEW
FOLLOWON
",,,,,,
General Transmittal - Supp Exam,Fee Worksheet (PTO-06)                                                                                                          ,Patent Application Fee Determination Record (Substitute for Form PTO-875),WFEE        ,"SUPP EXAM (SE)
SUPP EXAM (SE)","NEW
FOLLOWON
",,,,,,
General Transmittal - Supp Exam,List-up to 10 attys appointed in a POA,"Listing of attorney appointed in a POA. List must accompany the PA.. If the power of attorney was already filed (e.g., as part of an oath or declaration), the rule requires that a new copy of the signed document must be filed with separate paper listing the patent practitioners to be entered. If the power of attorney giving power of attorney to more than ten patent practitioners was inadvertently filed without a separate paper listing the patent practitioners to be made of record, the separate listing may be filed subsequently with a cover letter that identifies the power of attorney that has been previously filed and states that all the names on the separate listing appear in the power of attorney, the Office will enter the separate paper listing rather than requiring applicant to resubmit the documents as required in the rule.",PA.LIST,"SUPP EXAM (SE)
SUPP EXAM (SE)","NEW
FOLLOWON
",,,,,,
General Transmittal - Supp Exam,Miscellaneous Incoming Letter                                                                                                   ,"A miscellaneous incoming letter from applicant shall be submitted any time during prosecution that is not directed to a requirement, notice or Office action sent by the USPTO.",LET.        ,"SUPP EXAM (SE)
SUPP EXAM (SE)","NEW
FOLLOWON
",,,,,,
General Transmittal - Supp Exam,Power of Attorney                                                                                                               ,Applicant may file a change in Power of Attorney at any time during prosecution of an application. The POA indicates representatives given permission to act on behalf of the inventor or assignee to prosecute an application.,PA..        ,"SUPP EXAM (SE)
SUPP EXAM (SE)","NEW
FOLLOWON
",,,,,,
General Transmittal - Supp Exam,Power to Make Copies and/or Inspect                                                                                             ,"Written authority signed by an applicant, an attorney or agent of record, an authorized official of an assignee or a registered attorney or agent named in the papers accompanying the application papers can be submitted to give access to an application to any person. This written authority gives the named person or persons a power to inspect and make copies of the application. An unrestricted power to inspect given by an applicant is recognized as in effect until rescinded.",PC/I        ,"SUPP EXAM (SE)
SUPP EXAM (SE)","NEW
FOLLOWON
",,,,,,
General Transmittal - Supp Exam,Refund Request                                                                                                                  ,A formal request made from the applicant to refund fees paid during the prosecution of an application. The request must include reasons indicating why the fees are to be refunded. Any request for refund must be filed within two years from the date the fee was paid.,RFN.REQ     ,"SUPP EXAM (SE)
SUPP EXAM (SE)","NEW
FOLLOWON
",,,,,,
General Transmittal - Supp Exam,Transmittal Letter,The applicant provides a transmittal letter such as an Information Disclosure Statement (IDS) letter along with an IDS form (PTO/SB/08) at the earliest possible stage of prosecution detailing the most pertinent references known to applicant.,TRAN.LET,"SUPP EXAM (SE)
SUPP EXAM (SE)","NEW
FOLLOWON
",,,,,,
General Transmittal - Supp Exam,Transmittal of New Application                                                                                                  ,"A transmittal letter for a new application indicating the contents of the submission, including any accompanying fees.",TRNA        ,"SUPP EXAM (SE)
SUPP EXAM (SE)","NEW
FOLLOWON
",,,,,,
General Transmittal - Supp Exam,Transmittal of New Application                                                                                                  ,"A transmittal letter for a new application indicating the contents of the submission, including any accompanying fees.",TRNA        ,"SUPP EXAM (SE)
SUPP EXAM (SE)","NEW
FOLLOWON
",,,,,,
General Transmittal - Supp Exam,Certification of Pro Bono Representation,A certification to be filed by an attorney in a new or pending application certifying that the application is being prosecuted pro bono,PRO.BON.CERT,"SUPP EXAM (SE)
SUPP EXAM (SE)","NEW
FOLLOWON
",,,,,,
